Make,Model,Year,Transmission,FuelType,EngineCapacity,Mileage,Price
Suzuki,Alto,2012,Manual,Petrol,800,71235,1545000
Suzuki,Alto,2011,Manual,Petrol,800,74944,1550000
Suzuki,Alto,2004,Automatic,Petrol,660,78000,1550000
Suzuki,Alto,2011,Manual,Petrol,800,30477,1550000
Suzuki,Alto,2012,Manual,Petrol,800,80000,1550000
Suzuki,Alto,2011,Manual,Petrol,800,56100,1550000
Suzuki,Alto,2011,Manual,Petrol,800,57000,1550000
Suzuki,Alto,2011,Manual,Petrol,800,78650,1550000
Suzuki,Alto,2010,Manual,Petrol,800,52000,1550000
Suzuki,Alto,2011,Manual,Petrol,800,139000,1550000
Suzuki,Alto,2012,Manual,Petrol,800,43500,1560000
Suzuki,Alto,2011,Manual,Petrol,800,83000,1565000
Suzuki,Alto,2010,Manual,Petrol,800,38800,1570000
Suzuki,Alto,2011,Manual,Petrol,1000,77000,1575000
Suzuki,Alto,2009,Manual,Petrol,800,51500,1575000
Suzuki,Alto,2012,Manual,Petrol,800,71731,1580000
Suzuki,Alto,2003,Automatic,Petrol,650,130000,1585000
Suzuki,Alto,2003,Automatic,Petrol,650,140000,1585000
Suzuki,Alto,2011,Manual,Petrol,1000,120000,1585000
Suzuki,Alto,2012,Manual,Petrol,800,83500,1585000
Suzuki,Alto,2011,Manual,Petrol,1000,80000,1590000
Suzuki,Alto,2012,Manual,Petrol,800,70000,1590000
Suzuki,Alto,2010,Manual,Petrol,1000,76000,1595000
Suzuki,Alto,2012,Manual,Petrol,800,64000,1595000
Suzuki,Alto,2013,Manual,Petrol,800,91000,1600000
Suzuki,Alto,2011,Manual,Petrol,800,25000,1600000
Suzuki,Alto,2012,Manual,Petrol,1000,161000,1600000
Suzuki,Alto,2012,Manual,Petrol,800,46000,1620000
Suzuki,Alto,2015,Manual,Petrol,1000,62000,1625000
Suzuki,Alto,2011,Manual,Petrol,1000,86000,1625000
Suzuki,Alto,2010,Manual,Petrol,1000,86000,1625000
Suzuki,Alto,2005,Manual,Petrol,660,144000,1640000
Suzuki,Alto,2003,Automatic,Petrol,650,130000,1640000
Suzuki,Alto,2014,Manual,Petrol,800,42300,1645000
Suzuki,Alto,2011,Manual,Petrol,1000,67000,1645000
Suzuki,Alto,2004,Automatic,Petrol,650,117000,1650000
Suzuki,Alto,2013,Manual,Petrol,800,96000,1650000
Suzuki,Alto,2013,Manual,Petrol,800,90000,1650000
Suzuki,Alto,2010,Manual,Petrol,1000,96000,1650000
Suzuki,Alto,2012,Manual,Petrol,1000,96000,1650000
Suzuki,Alto,2013,Manual,Petrol,800,83000,1650000
Suzuki,Alto,2002,Automatic,Petrol,650,91500,1650000
Suzuki,Alto,2014,Manual,Petrol,800,64000,1660000
Suzuki,Alto,2011,Manual,Petrol,1000,11300,1660000
Suzuki,Alto,2012,Manual,Petrol,1000,64000,1670000
Suzuki,Alto,2014,Manual,Petrol,800,75000,1670000
Suzuki,Alto,2003,Automatic,Petrol,660,140700,1675000
Suzuki,Alto,2011,Manual,Petrol,1000,80000,1675000
Suzuki,Alto,2003,Automatic,Petrol,650,74523,1675000
Suzuki,Alto,2010,Manual,Petrol,1000,83775,1675000
Suzuki,Alto,2015,Manual,Petrol,800,50288,1675000
Suzuki,Alto,2013,Manual,Petrol,800,91000,1675000
Suzuki,Alto,2003,Automatic,Petrol,650,108646,1675000
Suzuki,Alto,2012,Manual,Petrol,1000,54000,1675000
Suzuki,Alto,2014,Manual,Petrol,800,53000,1685000
Suzuki,Alto,2013,Manual,Petrol,800,45000,1685000
Suzuki,Alto,2011,Manual,Petrol,800,85000,1685000
Suzuki,Alto,2011,Manual,Petrol,800,43696,1690000
Suzuki,Alto,2003,Automatic,Petrol,660,86000,1690000
Suzuki,Alto,2014,Manual,Petrol,800,41000,1690000
Suzuki,Alto,2002,Automatic,Petrol,650,65000,1690000
Suzuki,Alto,2014,Manual,Petrol,800,52000,1690000
Suzuki,Alto,2004,Automatic,Petrol,800,146000,1690000
Suzuki,Alto,2014,Manual,Petrol,800,48000,1695000
Suzuki,Alto,2014,Manual,Petrol,800,91479,1695000
Suzuki,Alto,2014,Manual,Petrol,800,46407,1695000
Suzuki,Alto,2010,Manual,Petrol,800,95000,1695000
Suzuki,Alto,2015,Manual,Petrol,800,52000,1700000
Suzuki,Alto,2012,Manual,Diesel,1000,180000,1700000
Suzuki,Alto,2014,Manual,Petrol,800,64426,1700000
Suzuki,Alto,2012,Manual,Petrol,1000,58000,1700000
Suzuki,Alto,2015,Manual,Petrol,800,58180,1715000
Suzuki,Alto,2015,Manual,Petrol,800,61000,1720000
Suzuki,Alto,2015,Manual,Petrol,800,68000,1725000
Suzuki,Alto,2011,Manual,Petrol,1000,43469,1725000
Suzuki,Alto,2015,Manual,Petrol,800,80000,1725000
Suzuki,Alto,2004,Automatic,Petrol,660,132000,1725000
Suzuki,Alto,2014,Manual,Petrol,800,73000,1725000
Suzuki,Alto,2015,Manual,Petrol,800,59000,1725000
Suzuki,Alto,2015,Manual,Petrol,800,61100,1725000
Suzuki,Alto,2002,Automatic,Petrol,660,68000,1725000
Suzuki,Alto,2015,Manual,Petrol,800,43000,1730000
Suzuki,Alto,2015,Manual,Petrol,800,42600,1735000
Suzuki,Alto,2015,Manual,Petrol,800,55000,1735000
Suzuki,Alto,2014,Manual,Petrol,800,44000,1735000
Suzuki,Alto,2015,Manual,Petrol,800,69300,1735000
Suzuki,Alto,2015,Manual,Petrol,800,48000,1735000
Suzuki,Alto,2015,Automatic,Petrol,800,70000,1740000
Suzuki,Alto,2015,Manual,Petrol,800,68000,1740000
Suzuki,Alto,2011,Manual,Petrol,1000,42762,1740000
Suzuki,Alto,2015,Manual,Petrol,800,52000,1745000
Suzuki,Alto,2015,Automatic,Petrol,800,32000,1745000
Suzuki,Alto,2015,Manual,Petrol,800,72000,1745000
Suzuki,Alto,2015,Manual,Petrol,800,43000,1745000
Suzuki,Alto,2015,Manual,Petrol,800,65200,1745000
Suzuki,Alto,2015,Manual,Petrol,800,62000,1745000
Suzuki,Alto,2015,Manual,Petrol,800,46000,1750000
Suzuki,Alto,2015,Manual,Petrol,800,69200,1750000
Suzuki,Alto,2015,Manual,Petrol,800,56000,1750000
Suzuki,Alto,2015,Manual,Petrol,800,68000,1750000
Suzuki,Alto,2011,Manual,Petrol,999,57000,1750000
Suzuki,Alto,2015,Manual,Petrol,800,49000,1750000
Suzuki,Alto,2015,Manual,Petrol,800,97000,1750000
Suzuki,Alto,2015,Manual,Petrol,796,74245,1750000
Suzuki,Alto,2014,Manual,Petrol,800,42000,1750000
Suzuki,Alto,2015,Manual,Petrol,800,61000,1750000
Suzuki,Alto,2015,Manual,Petrol,800,40000,1750000
Suzuki,Alto,2013,Manual,Petrol,800,40000,1750000
Suzuki,Alto,2012,Manual,Petrol,1000,73000,1750000
Suzuki,Alto,2015,Manual,Petrol,800,98000,1750000
Suzuki,Alto,2015,Manual,Petrol,800,53000,1750000
Suzuki,Alto,2015,Manual,Petrol,800,56012,1755000
Suzuki,Alto,2015,Manual,Petrol,800,43500,1760000
Suzuki,Alto,2015,Manual,Petrol,800,42000,1760000
Suzuki,Alto,2015,Manual,Petrol,800,64500,1760000
Suzuki,Alto,2015,Manual,Petrol,800,40169,1760000
Suzuki,Alto,2015,Manual,Petrol,800,62000,1760000
Suzuki,Alto,2015,Manual,Petrol,796,55324,1760000
Suzuki,Alto,2015,Manual,Petrol,800,44000,1765000
Suzuki,Alto,2015,Manual,Petrol,800,73300,1765000
Suzuki,Alto,2015,Manual,Petrol,800,42000,1765000
Suzuki,Alto,2015,Manual,Petrol,800,38000,1765000
Suzuki,Alto,2015,Manual,Petrol,800,39000,1765000
Suzuki,Alto,2015,Manual,Petrol,800,10085,1765000
Suzuki,Alto,2015,Manual,Petrol,800,61000,1765000
Suzuki,Alto,2015,Manual,Petrol,800,40000,1765000
Suzuki,Alto,2015,Manual,Petrol,800,53000,1765000
Suzuki,Alto,2015,Manual,Petrol,800,43000,1765000
Suzuki,Alto,2015,Manual,Petrol,800,74000,1765000
Suzuki,Alto,2015,Manual,Petrol,800,55000,1765000
Suzuki,Alto,2015,Manual,Petrol,800,63000,1770000
Suzuki,Alto,2015,Manual,Petrol,800,64000,1770000
Suzuki,Alto,2015,Manual,Petrol,650,63000,1775000
Suzuki,Alto,2015,Manual,Petrol,800,20000,1775000
Suzuki,Alto,2015,Manual,Petrol,800,43597,1775000
Suzuki,Alto,2015,Manual,Petrol,800,69191,1775000
Suzuki,Alto,2015,Manual,Petrol,800,89200,1775000
Suzuki,Alto,2015,Manual,Petrol,800,62000,1775000
Suzuki,Alto,2015,Manual,Petrol,800,45000,1775000
Suzuki,Alto,2008,Automatic,Petrol,650,90000,1775000
Suzuki,Alto,2015,Manual,Petrol,800,135000,1775000
Suzuki,Alto,2014,Manual,Petrol,800,56000,1775000
Suzuki,Alto,2014,Manual,Petrol,800,79000,1775000
Suzuki,Alto,2016,Manual,Petrol,800,49800,1775000
Suzuki,Alto,2014,Manual,Petrol,800,50000,1775000
Suzuki,Alto,2014,Manual,Petrol,800,32000,1775000
Suzuki,Alto,2015,Manual,Petrol,800,69600,1775000
Suzuki,Alto,2015,Manual,Petrol,800,58000,1775000
Suzuki,Alto,2015,Manual,Petrol,800,55022,1775000
Suzuki,Alto,2015,Manual,Petrol,800,64521,1775000
Suzuki,Alto,2015,Manual,Petrol,800,46000,1775000
Suzuki,Alto,2015,Manual,Petrol,800,27500,1780000
Suzuki,Alto,2016,Manual,Petrol,800,70000,1780000
Suzuki,Alto,2015,Manual,Petrol,800,68000,1780000
Suzuki,Alto,2015,Manual,Petrol,800,47000,1785000
Suzuki,Alto,2015,Manual,Petrol,800,35000,1785000
Suzuki,Alto,2015,Manual,Petrol,650,3300,1785000
Suzuki,Alto,2015,Manual,Petrol,800,94677,1785000
Suzuki,Alto,2015,Manual,Petrol,800,38640,1785000
Suzuki,Alto,2015,Manual,Petrol,800,53000,1785000
Suzuki,Alto,2015,Manual,Petrol,800,37000,1785000
Suzuki,Alto,2015,Manual,Petrol,800,68900,1785000
Suzuki,Alto,2015,Manual,Petrol,800,57000,1785000
Suzuki,Alto,2015,Manual,Petrol,800,46000,1785000
Suzuki,Alto,2015,Manual,Petrol,800,56512,1785000
Suzuki,Alto,2015,Manual,Petrol,800,38000,1785000
Suzuki,Alto,2015,Manual,Petrol,798,65000,1785000
Suzuki,Alto,2015,Manual,Petrol,800,48000,1785000
Suzuki,Alto,2015,Manual,Petrol,800,41000,1785000
Suzuki,Alto,2014,Manual,Petrol,800,47200,1785000
Suzuki,Alto,2015,Manual,Petrol,800,41200,1785000
Suzuki,Alto,2015,Manual,Petrol,800,40500,1785000
Suzuki,Alto,2015,Manual,Petrol,800,49000,1785000
Suzuki,Alto,2015,Manual,Petrol,800,63560,1790000
Suzuki,Alto,2015,Manual,Petrol,800,89000,1790000
Suzuki,Alto,2015,Manual,Petrol,600,47000,1790000
Suzuki,Alto,2004,Automatic,Petrol,650,104000,1790000
Suzuki,Alto,2004,Automatic,Petrol,600,107000,1790000
Suzuki,Alto,2016,Manual,Petrol,800,39000,1790000
Suzuki,Alto,2015,Manual,Petrol,800,49000,1790000
Suzuki,Alto,2015,Manual,Petrol,800,71450,1790000
Suzuki,Alto,2015,Manual,Petrol,800,70000,1790000
Suzuki,Alto,2015,Manual,Petrol,800,37000,1790000
Suzuki,Alto,2015,Manual,Petrol,800,46100,1790000
Suzuki,Alto,2016,Manual,Petrol,800,34500,1795000
Suzuki,Alto,2015,Manual,Petrol,800,51600,1795000
Suzuki,Alto,2015,Manual,Petrol,800,75000,1795000
Suzuki,Alto,2015,Manual,Petrol,800,69500,1795000
Suzuki,Alto,2015,Manual,Petrol,800,46100,1795000
Suzuki,Alto,2015,Manual,Petrol,800,81465,1795000
Suzuki,Alto,2015,Manual,Diesel,800,39000,1795000
Suzuki,Alto,2015,Manual,Petrol,800,54300,1795000
Suzuki,Alto,2015,Manual,Petrol,800,54000,1795000
Suzuki,Alto,2016,Manual,Petrol,796,64000,1795000
Suzuki,Alto,2015,Manual,Petrol,800,46500,1795000
Suzuki,Alto,2016,Manual,Petrol,800,71300,1795000
Suzuki,Alto,2015,Manual,Petrol,800,58000,1795000
Suzuki,Alto,2015,Manual,Petrol,800,42500,1795000
Suzuki,Alto,2015,Manual,Petrol,800,51000,1795000
Suzuki,Alto,2015,Manual,Petrol,796,63000,1795000
Suzuki,Alto,2016,Manual,Petrol,800,105000,1800000
Suzuki,Alto,2015,Manual,Petrol,800,44500,1800000
Suzuki,Alto,2003,Automatic,Petrol,650,82000,1800000
Suzuki,Alto,2015,Manual,Petrol,800,38000,1800000
Suzuki,Alto,2015,Manual,Petrol,800,67000,1800000
Suzuki,Alto,2015,Manual,Petrol,800,71000,1800000
Suzuki,Alto,2015,Manual,Petrol,800,68000,1800000
Suzuki,Alto,2004,Automatic,Petrol,650,170000,1800000
Suzuki,Alto,2003,Automatic,Petrol,660,120000,1800000
Suzuki,Alto,2015,Manual,Petrol,800,28924,1800000
Suzuki,Alto,2015,Manual,Petrol,800,67938,1800000
Suzuki,Alto,2014,Manual,Petrol,800,44000,1800000
Suzuki,Alto,2015,Manual,Petrol,800,57365,1800000
Suzuki,Alto,2016,Manual,Petrol,800,65000,1800000
Suzuki,Alto,2015,Manual,Petrol,800,55000,1800000
Suzuki,Alto,2015,Manual,Petrol,800,128000,1800000
Suzuki,Alto,2015,Manual,Petrol,800,42000,1800000
Suzuki,Alto,2014,Manual,Petrol,800,35280,1800000
Suzuki,Alto,2015,Manual,Petrol,800,45000,1800000
Suzuki,Alto,2015,Manual,Petrol,796,38000,1815000
Suzuki,Alto,2015,Manual,Petrol,800,32500,1815000
Suzuki,Alto,2015,Manual,Petrol,796,49000,1815000
Suzuki,Alto,2015,Manual,Petrol,800,46160,1815000
Suzuki,Alto,2015,Manual,Petrol,800,41000,1820000
Suzuki,Alto,2015,Manual,Petrol,800,46632,1820000
Suzuki,Alto,2015,Manual,Petrol,800,42000,1820000
Suzuki,Alto,2015,Manual,Petrol,800,61000,1820000
Suzuki,Alto,2014,Manual,Petrol,795,94000,1825000
Suzuki,Alto,2015,Manual,Petrol,800,74000,1825000
Suzuki,Alto,2015,Manual,Petrol,600,65250,1825000
Suzuki,Alto,2015,Automatic,Petrol,600,41000,1825000
Suzuki,Alto,2015,Manual,Petrol,800,55000,1825000
Suzuki,Alto,2015,Manual,Petrol,800,45000,1825000
Suzuki,Alto,2016,Manual,Petrol,800,57000,1830000
Suzuki,Alto,2015,Manual,Petrol,800,28500,1835000
Suzuki,Alto,2015,Manual,Petrol,800,75786,1835000
Suzuki,Alto,2015,Manual,Petrol,800,80000,1835000
Suzuki,Alto,2015,Manual,Petrol,800,48000,1840000
Suzuki,Alto,2015,Manual,Petrol,800,32000,1840000
Suzuki,Alto,2015,Manual,Petrol,800,26365,1845000
Suzuki,Alto,2015,Manual,Petrol,800,76458,1845000
Suzuki,Alto,2015,Manual,Petrol,800,49000,1850000
Suzuki,Alto,2015,Manual,Petrol,800,35650,1850000
Suzuki,Alto,2016,Manual,Petrol,800,71950,1850000
Suzuki,Alto,2015,Manual,Petrol,800,43000,1850000
Suzuki,Alto,2014,Manual,Petrol,1000,105000,1850000
Suzuki,Alto,2007,Automatic,Petrol,650,135000,1850000
Suzuki,Alto,2015,Manual,Petrol,800,7743,1850000
Suzuki,Alto,2015,Manual,Petrol,800,35000,1850000
Suzuki,Alto,2011,Manual,Petrol,1000,76000,1850000
Suzuki,Alto,2015,Manual,Petrol,800,50000,1850000
Suzuki,Alto,2015,Manual,Petrol,800,46800,1850000
Suzuki,Alto,2015,Manual,Petrol,800,34300,1850000
Suzuki,Alto,2016,Manual,Petrol,800,71300,1850000
Suzuki,Alto,2016,Manual,Petrol,800,43000,1850000
Suzuki,Alto,2007,Automatic,Petrol,650,73000,1850000
Suzuki,Alto,2014,Manual,Petrol,800,21000,1850000
Suzuki,Alto,2015,Manual,Petrol,800,27500,1850000
Suzuki,Alto,2007,Automatic,Petrol,800,130000,1850000
Suzuki,Alto,2015,Manual,Petrol,800,31000,1850000
Suzuki,Alto,2015,Manual,Petrol,800,31300,1850000
Suzuki,Alto,2016,Manual,Petrol,800,76000,1865000
Suzuki,Alto,2015,Manual,Petrol,800,16000,1865000
Suzuki,Alto,2016,Manual,Petrol,800,35000,1875000
Suzuki,Alto,2015,Manual,Petrol,800,50000,1875000
Suzuki,Alto,2016,Manual,Petrol,800,54000,1875000
Suzuki,Alto,2015,Manual,Petrol,800,14000,1875000
Suzuki,Alto,2015,Manual,Petrol,800,66361,1875000
Suzuki,Alto,2015,Manual,Petrol,800,27000,1875000
Suzuki,Alto,2016,Manual,Petrol,800,80000,1880000
Suzuki,Alto,2016,Manual,Petrol,800,48000,1880000
Suzuki,Alto,2015,Manual,Petrol,800,20000,1885000
Suzuki,Alto,2007,Automatic,Petrol,650,55000,1885000
Suzuki,Alto,2014,Manual,Petrol,998,68770,1890000
Suzuki,Alto,2015,Manual,Petrol,1000,95000,1890000
Suzuki,Alto,2016,Manual,Petrol,800,33000,1890000
Suzuki,Alto,2016,Manual,Petrol,800,49000,1900000
Suzuki,Alto,2016,Manual,Petrol,800,17300,1925000
Suzuki,Alto,2016,Manual,Petrol,800,32000,1925000
Suzuki,Alto,2016,Manual,Petrol,800,54750,1925000
Suzuki,Alto,2015,Manual,Petrol,800,19500,1925000
Suzuki,Alto,2016,Manual,Petrol,800,40000,1925000
Suzuki,Alto,2016,Manual,Petrol,800,50000,1925000
Suzuki,Alto,2017,Manual,Petrol,800,37000,1945000
Suzuki,Alto,2015,Manual,Petrol,800,21424,1950000
Suzuki,Alto,2015,Manual,Petrol,800,21460,1950000
Suzuki,Alto,2016,Manual,Petrol,796,81644,1950000
Suzuki,Alto,2015,Manual,Petrol,800,16000,1950000
Suzuki,Alto,2016,Manual,Petrol,800,44000,1965000
Suzuki,Alto,2016,Manual,Petrol,800,39200,1965000
Suzuki,Alto,2016,Manual,Petrol,800,66000,1970000
Suzuki,Alto,2017,Manual,Petrol,800,58000,1975000
Suzuki,Alto,2017,Manual,Petrol,800,39500,1975000
Suzuki,Alto,2008,Automatic,Petrol,650,12000,1975000
Suzuki,Alto,2015,Automatic,Petrol,1000,57000,1975000
Suzuki,Alto,2014,Manual,Petrol,1000,32000,1975000
Suzuki,Alto,2015,Manual,Petrol,1000,94000,1985000
Suzuki,Alto,2015,Manual,Petrol,800,31069,1985000
Suzuki,Alto,2017,Manual,Petrol,800,19900,1990000
Suzuki,Alto,2017,Manual,Petrol,800,38533,1990000
Suzuki,Alto,2015,Manual,Petrol,1000,70000,1995000
Suzuki,Alto,2015,Manual,Petrol,800,31000,2000000
Suzuki,Alto,2015,Manual,Petrol,1000,49199,2000000
Suzuki,Alto,2015,Manual,Petrol,800,13000,2000000
Suzuki,Alto,2016,Manual,Petrol,800,14896,2025000
Suzuki,Alto,2016,Manual,Petrol,800,30822,2050000
Suzuki,Alto,2015,Manual,Petrol,1000,57000,2050000
Suzuki,Alto,2007,Automatic,Petrol,650,100000,2050000
Suzuki,Alto,2015,Manual,Petrol,800,25000,2050000
Suzuki,Alto,2012,Manual,Petrol,1000,75000,2055000
Suzuki,Alto,2012,Automatic,Petrol,650,76000,2065000
Suzuki,Alto,2015,Automatic,Petrol,1000,78000,2075000
Suzuki,Alto,2018,Manual,Petrol,800,49700,2095000
Suzuki,Alto,2016,Automatic,Petrol,1000,41000,2100000
Suzuki,Alto,2015,Manual,Petrol,1000,26307,2100000
Suzuki,Alto,2017,Manual,Petrol,800,14400,2125000
Suzuki,Alto,2015,Automatic,Petrol,1000,13100,2150000
Suzuki,Alto,2016,Automatic,Petrol,1000,55000,2195000
Suzuki,Alto,2015,Manual,Petrol,1000,42000,2200000
Suzuki,Alto,2015,Manual,Petrol,800,15000,2250000
Suzuki,Alto,2013,Automatic,Petrol,650,98456,2290000
Suzuki,Alto,2014,Automatic,Petrol,660,47000,2350000
Suzuki,Alto,2016,Automatic,Petrol,800,44000,2385000
Suzuki,Alto,2015,Automatic,Petrol,650,54210,2390000
Suzuki,Alto,2014,Automatic,Petrol,650,53000,2395000
Suzuki,Alto,2017,Automatic,Petrol,660,85000,2400000
Suzuki,Alto,2015,Automatic,Petrol,660,39000,2425000
Suzuki,Alto,2017,Automatic,Petrol,650,36000,2450000
Suzuki,Alto,2016,Automatic,Petrol,1000,24700,2450000
Suzuki,Alto,2018,Automatic,Petrol,660,45000,2450000
Suzuki,Alto,2017,Automatic,Petrol,660,39000,2460000
Suzuki,Alto,2017,Automatic,Petrol,800,49800,2475000
Suzuki,Alto,2017,Automatic,Petrol,650,30000,2475000
Suzuki,Alto,2016,Automatic,Petrol,660,39800,2475000
Suzuki,Alto,2016,Automatic,Petrol,650,23632,2475000
Suzuki,Alto,2015,Automatic,Petrol,600,60000,2475000
Suzuki,Alto,2016,Automatic,Petrol,660,17900,2475000
Suzuki,Alto,2017,Automatic,Petrol,650,28000,2490000
Suzuki,Alto,2015,Automatic,Petrol,650,17000,2490000
Suzuki,Alto,2015,Automatic,Petrol,660,26000,2490000
Suzuki,Alto,2017,Automatic,Petrol,660,35000,2500000
Suzuki,Alto,2017,Automatic,Petrol,660,35000,2515000
Suzuki,Alto,2018,Automatic,Petrol,660,26000,2525000
Suzuki,Alto,2017,Automatic,Petrol,650,51725,2525000
Suzuki,Alto,2017,Automatic,Petrol,650,56000,2525000
Suzuki,Alto,2017,Automatic,Petrol,650,38000,2530000
Suzuki,Alto,2016,Automatic,Petrol,660,12000,2535000
Suzuki,Alto,2016,Automatic,Petrol,660,40000,2550000
Suzuki,Alto,2017,Automatic,Petrol,650,34450,2550000
Suzuki,Alto,2017,Automatic,Petrol,650,37274,2570000
Suzuki,Alto,2017,Automatic,Petrol,660,31000,2575000
Suzuki,Alto,2018,Automatic,Petrol,660,19600,2580000
Suzuki,Alto,2017,Automatic,Petrol,660,28000,2585000
Suzuki,Alto,2017,Automatic,Petrol,660,25000,2590000
Suzuki,Alto,2017,Automatic,Petrol,660,80000,2600000
Suzuki,Alto,2016,Automatic,Petrol,650,54000,2600000
Suzuki,Alto,2017,Automatic,Petrol,660,18600,2600000
Suzuki,Alto,2016,Automatic,Petrol,650,42000,2620000
Suzuki,Alto,2017,Automatic,Petrol,650,17200,2625000
Suzuki,Alto,2016,Automatic,Petrol,650,20000,2625000
Suzuki,Alto,2018,Automatic,Petrol,660,27000,2635000
Suzuki,Alto,2017,Automatic,Petrol,650,36500,2650000
Suzuki,Alto,2015,Automatic,Petrol,650,12828,2675000
Suzuki,Alto,2017,Automatic,Petrol,660,19000,2675000
Suzuki,Alto,2015,Automatic,Petrol,650,29901,2690000
Suzuki,Alto,2015,Automatic,Petrol,650,66566,2695000
Suzuki,Alto,2018,Automatic,Petrol,650,21244,2695000
Suzuki,Alto,2017,Automatic,Petrol,660,49000,2700000
Suzuki,Alto,2017,Automatic,Petrol,650,26000,2725000
Suzuki,Alto,2015,Automatic,Petrol,660,46000,2725000
Suzuki,Alto,2015,Automatic,Petrol,650,70000,2750000
Suzuki,Alto,2017,Automatic,Petrol,650,9705,2850000
Suzuki,Alto,2017,Automatic,Petrol,660,10400,2850000
Suzuki,Alto,2015,Automatic,Petrol,660,23300,2875000
Suzuki,Alto,2017,Automatic,Petrol,650,21417,2875000
Suzuki,Alto,2015,Automatic,Petrol,660,37000,2875000
Suzuki,Alto,2015,Automatic,Petrol,660,46500,2890000
Suzuki,Alto,2015,Automatic,Petrol,650,29500,2950000
Suzuki,Alto,2017,Automatic,Petrol,660,10000,2990000
Suzuki,Alto,2019,Automatic,Petrol,660,6800,3025000
Suzuki,Alto,2017,Automatic,Petrol,650,14000,3100000
Suzuki,Alto,2017,Automatic,Petrol,650,15837,3190000
Suzuki,Alto,2017,Automatic,Petrol,660,15000,3190000
Suzuki,Alto,2017,Automatic,Petrol,650,19000,3270000
Suzuki,Alto,2017,Automatic,Petrol,650,19000,3275000
Suzuki,Alto,2015,Manual,Petrol,800,77000,"
2375000"
Suzuki,Alto,2015,Manual,Petrol,800,69000,"
2350000"
Suzuki,Alto,2011,Manual,Petrol,998,84000,"
2060000"
Suzuki,Alto,2015,Manual,Petrol,800,63000,"
2320000"
Suzuki,Alto,2013,Manual,Petrol,800,23800,"
2200000"
Suzuki,Alto,2007,Manual,Petrol,800,50000,"
1875000"
Suzuki,Alto,2015,Manual,Petrol,800,65880,"
2295000"
Suzuki,Alto,2015,Automatic,Petrol,650,54300,"
3500000"
Suzuki,Alto,2010,Manual,Petrol,800,75000,"
1875000"
Suzuki,Alto,2015,Manual,Petrol,800,67000,"
2250000"
Suzuki,Alto,2012,Manual,Petrol,800,60500,"
1890000"
Suzuki,Alto,2007,Automatic,Petrol,1000,124000,"
2675000"
Suzuki,Alto,2013,Manual,Petrol,800,156000,"
1980000"
Suzuki,Alto,2016,Automatic,Petrol,660,22484,"
3700000"
Suzuki,Alto,2003,Automatic,Petrol,600,132000,"
2325000"
Suzuki,Alto,2016,Manual,Petrol,796,91000,"
2400000"
Suzuki,Alto,2015,Manual,Petrol,800,21045,"
2410000"
Suzuki,Alto,2015,Manual,Petrol,800,54200,"
2340000"
Suzuki,Alto,2016,Manual,Petrol,800,78500,"
2425000"
Suzuki,Alto,2015,Automatic,Petrol,990,15000,"
3275000"
Suzuki,Alto,2015,Manual,Petrol,800,66000,"
2350000"
Suzuki,Alto,2010,Manual,Petrol,800,75000,"
1875000"
Suzuki,Alto,2015,Manual,Petrol,800,39000,"
2370000"
Suzuki,Alto,2010,Manual,Petrol,800,75000,"
1875000"
Suzuki,Alto,2005,Manual,Petrol,1000,155000,"
1830000"
Suzuki,Alto,2017,Manual,Petrol,800,13000,"
2275000"
Suzuki,Alto,2015,Manual,Petrol,1000,77000,"
2750000"
Suzuki,Alto,2015,Manual,Petrol,800,76000,"
2290000"
Suzuki,Alto,2011,Manual,Petrol,800,78000,"
1860000"
Suzuki,Alto,2015,Manual,Petrol,800,30920,"
2300000"
Suzuki,Alto,2014,Manual,Petrol,800,65000,"
2275000"
Suzuki,Alto,2017,Automatic,Petrol,660,31300,"
3950000"
Suzuki,Alto,2003,Automatic,Petrol,600,118000,"
2320000"
Suzuki,Alto,2015,Automatic,Petrol,650,19000,"
3485000"
Suzuki,Alto,2014,Manual,Petrol,800,93750,"
2300000"
Suzuki,Alto,2015,Manual,Petrol,800,74000,"
2325000"
Suzuki,Alto,2004,Manual,Petrol,800,113000,"
1650000"
Suzuki,Alto,2012,Manual,Petrol,1000,85000,"
2045000"
Suzuki,Alto,2010,Manual,Petrol,800,75000,"
1875000"
Suzuki,Alto,2015,Manual,Petrol,800,63000,"
2325000"
Suzuki,Alto,2015,Manual,Petrol,800,79000,"
2390000"
Suzuki,Alto,2016,Manual,Petrol,800,84000,"
2375000"
Suzuki,Alto,2015,Manual,Petrol,800,64000,"
2375000"
Suzuki,Alto,2009,Manual,Petrol,800,48500,"
1850000"
Suzuki,Alto,2011,Manual,Petrol,800,55000,"
990000"
Suzuki,Alto,2010,Manual,Petrol,800,40400,"
2000000"
Suzuki,Alto,2015,Manual,Petrol,800,80000,"
2265000"
Suzuki,Alto,2015,Manual,Petrol,800,75000,"
2250000"
Suzuki,Alto,2015,Manual,Petrol,800,69000,"
2285000"
Suzuki,Alto,2021,Automatic,Petrol,650,12000,"
4075000"
